Company Code,Company Name,Order Number,Material Number,Material Description,Plant,Plant Name,Work Center ID,Operation Short Text,Operation/Activity Number,Created By,Created Date,Posting Date,Basic Finish Date,Basic Start Date,Reservation Number,Reservation Item,Storage Location,Purchase Document Item Number,Purchase Document Number,Vendor Code,Movement Type,MRP Controller,Planned output quantity,Requirement Quantity,Unit Measure,Withdrawn Quantity,Actual yield (confirmed),Actual_Yield_Percent,Actual_Loss_Percent,Standard_Yield_Loss
1000,CJSJ LTD,600102068,2600977,SHAKE OUT B/H END COVER TAP WRENCH,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,204,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,2500118,CONTROL PANEL FOR RECLAMATION PLANT,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,205,1,,0,,261,,1,24,M,24,0,0,100,95.83333333
1000,CJSJ LTD,600102068,2600506,V-BELT B65/,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,206,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600102068,2500345,Insurance - BMW 7 Series,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,207,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,2200061,TEST BAR GREY IRON NICKEL 2.5 TO 3.0 %,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,208,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600102068,'000000000092318176,GI 1 1/2 INCH MTA.,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,209,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2600725,ANTI SCALENT CHEMICAL FOR MULTIMETER,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,210,1,,0,,261,,1,1,PAC,1,0,0,100,0
1000,CJSJ LTD,600102068,2500037,VITRIFIED TILES FLOORING WORK,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,211,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2600804,SLEEVE HE211,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,212,1,,0,,261,,1,60,BAG,60,0,0,100,98.33333333
1000,CJSJ LTD,600102068,2600430,"V-PULLY B TYPE 6""4GROOVE",1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,213,1,,0,,261,,1,10,TO,10,0,0,100,90
1000,CJSJ LTD,600102068,2200189,REFRACTORY STRAIGHT ID F40X300mm LENGTH,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,214,1,,0,,261,,1,15,TO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2600732,RUBBER SHEET SIZE:3700X1200X10MM THICK,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,215,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2600357,SOLENOID VALVE P/NO:1089070213,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,216,1,,0,,261,,1,4,NO,4,0,0,100,75
1000,CJSJ LTD,600102068,2500130,DRINKING WATER COOLER 400 LTR CAPACITY,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,217,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2200336,SLEEVE KALMINEX 2000PLUS - ZP 10/13 K(B),1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,218,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,2600195,GAUGE AIR PRESSURE  0-10BAR,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,219,1,,0,,261,,1,1,KG,1,0,0,100,0
1000,CJSJ LTD,600102068,2601252,FIREPLY METALIC GASKET 1MM,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,220,1,,0,,261,,1,9,M,9,0,0,100,88.88888889
1000,CJSJ LTD,600102068,2600502,V-BELT B43/,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,221,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600102068,2601096,"WIRE BRAIDED HOSE DN20,4300MM LONG",1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,222,1,,0,,261,,1,40,M,40,0,0,100,97.5
1000,CJSJ LTD,600102068,2200203,REF. SINGLE HOLE 50DIA X 180MM LENGTH,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,223,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600102068,2500346,Life Tax + Fasttag @20%-BMW 7series,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,224,1,,0,,261,,1,20,L,20,0,0,100,95
1000,CJSJ LTD,600102068,'000000000092318129,GI 1 INCH 90 DEGREE BEND.,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,225,1,,0,,261,,1,20,KG,20,0,0,100,95
1000,CJSJ LTD,600102068,2601177,BASE & CAP ASSY (SUPPORT CASTING),1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,226,1,,0,,261,,1,58,M,58,0,0,100,98.27586207
1000,CJSJ LTD,600102068,2600359,SPRING P/NO:1622366200,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,227,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2200001,Shell Coke (charcoal),1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,228,1,,0,,261,,1,28,NO,28,0,0,100,96.42857143
1000,CJSJ LTD,600102068,2500227,"WIRE ROPE ELE HOIST, 1T TROLLY 4MTR L 2F",1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,229,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2600891,LT INPUT SHAFT P/NO:1246SG GB-IP142,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,230,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2600987,VIBRATOR SIEVE,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,231,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2500322,JK SHAKEOUT ENCLOSURE,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,232,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600102068,2600051,CURVED PLATE DRG NO:S16613030205,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,233,1,,0,,261,,1,50,NO,50,0,0,100,98
1000,CJSJ LTD,600102068,2500343,BMW 7 series 740i M sport,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,235,1,,0,,261,,1,3,NO,3,0,0,100,66.66666667
1000,CJSJ LTD,600102068,2600037,SHOT BLAST PROTECTIVE END LINER,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,236,1,,0,,261,,1,120,L,120,0,0,100,99.16666667
1000,CJSJ LTD,600102068,2500149,NUMERIC UPS 3KVA / ISOLATION TRANSFORMER,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,237,1,,0,,261,,1,40,L,40,0,0,100,97.5
1000,CJSJ LTD,600102068,2300026,SCRAP HYDRA 14TON CAPACITY,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,238,1,,0,,261,,1,10,L,10,0,0,100,90
1000,CJSJ LTD,600102068,2600023,ROTOR BLADE CP-875 P/NO:CA144796,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,239,1,,0,,261,,1,250,KG,250,0,0,100,99.6
1000,CJSJ LTD,600102068,2600300,PAD LOCK 75MM,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,240,1,,0,,261,,1,1,KG,1,0,0,100,0
1000,CJSJ LTD,600102068,2600253,"JANATICS MALE CONNECTOR 8X3/8""",1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,241,1,,0,,261,,1,40,NO,40,0,0,100,97.5
1000,CJSJ LTD,600102068,2600168,NUT HEX MS M10,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,242,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,2600140,"WIRE BRAIDED HOSE DN16,2600MM",1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,243,1,,0,,261,,1,20,ROL,0,0,0,100,95
1000,CJSJ LTD,600102068,2500135,DUST EXTRACTION SYSTEMS 4300 CMH,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,244,1,,0,,261,,1,30,NO,30,0,0,100,96.66666667
1000,CJSJ LTD,600102068,2600077,CONTROL GUAGE ADOPTOR,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,245,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,2600761,BEARING 6005 2Z,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,246,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,'000000000092318157,GI 3/4 INCH BALL VALVE.,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,247,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600102068,2600891,LT INPUT SHAFT P/NO:1246SG GB-IP142,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,248,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600102068,2600916,SHAKEOUT INTERMEDIA SHAFT COUPLING FLANG,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,249,1,,0,,261,,1,650,KG,650,0,0,100,99.84615385
1000,CJSJ LTD,600102068,2600151,BOLT HEX HT M16X35MM FULL THREADED,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,250,1,,0,,261,,1,20.23,TO,20.23,0,0,100,95.05684627
1000,CJSJ LTD,600102068,2600430,"V-PULLY B TYPE 6""4GROOVE",1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,251,1,,0,,261,,1,20,BAG,20,0,0,100,95
1000,CJSJ LTD,600102068,2601221,BUSH UP VALVE SET,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,252,1,,0,,261,,1,20,NO,0,0,0,100,95
1000,CJSJ LTD,600102068,2601145,HEX NUT MS,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,253,1,,0,,261,,1,200,FT2,200,0,0,100,99.5
1000,CJSJ LTD,600102068,2200318,SLEEVE KALMINEX 108 140X150 (O),1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,254,1,,0,,261,,1,40,M,40,0,0,100,97.5
1000,CJSJ LTD,600102068,2200356,SLEEVE KALMINEX 2000PLUS 80 X 100 (O),1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,255,1,,0,,261,,1,359,FT2,359,0,0,100,99.72144847
1000,CJSJ LTD,600102068,2500078,ULTRASONIC THICKNESS GAUGE make : Modson,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,256,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600102068,2600094,SPARE VALVE ROD  FOR APT AG-100V,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,257,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2600903,"C-CLAMP 6"" WITH COPPER PLATES ASSEMBLY",1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,258,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2601180,BEARING 2311K /C3,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,259,1,,0,,261,,1,112.63,FT2,112.63,0,0,100,99.11213709
1000,CJSJ LTD,600102068,2600360,TEMPERATURE SENSOR P/NO:1089057470,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,260,1,,0,,261,,1,300,L,300,0,0,100,99.66666667
1000,CJSJ LTD,600102068,2601213,BOLT HT M16X200MM HALF THREAD,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,261,1,,0,,261,,1,100,L,100,0,0,100,99
1000,CJSJ LTD,600102068,'000000000095123447,TMEIC/7683/ODTR/50CRCA,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,262,1,,0,,261,,1,40,L,40,0,0,100,97.5
1000,CJSJ LTD,600102068,2600250,"JANATICS MALE CONNECTOR 12X1/2""",1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,263,1,,0,,261,,1,40,L,0,0,0,100,97.5
1000,CJSJ LTD,600102068,2600515,V-BELT B-94,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,264,1,,0,,261,,1,40,L,0,0,0,100,97.5
1000,CJSJ LTD,600102068,2200224,CERAMIC TUBE ID70L.,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,265,1,,0,,261,,1,0.8,TO,0.8,0,0,100,-25
1000,CJSJ LTD,600102068,2600599,SOCKET HEAD ALLEN SCREW HT M12X40MM,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,266,1,,0,,261,,1,0.8,TO,0.8,0,0,100,-25
1000,CJSJ LTD,600102068,2600786,BEARING 6315 2Z C3,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,267,1,,0,,261,,1,120,L,120,0,0,100,99.16666667
1000,CJSJ LTD,600102068,2500212,"DELL LAPTOP I3, 10GEN,8GB RAM 1TB",3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,268,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2300005,SCRAP PACKING WOOD,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,269,1,,0,,261,,1,1,NO,1,0,0,100,0
1000,CJSJ LTD,600102068,2601180,BEARING 2311K /C3,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,270,1,,0,,261,,1,1050,M2,1050,0,0,100,99.9047619
1000,CJSJ LTD,600102068,2600641,HAMMER SLEDGE 900Gms  SHH900,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,271,1,,0,,261,,1,25,KG,25,0,0,100,96
1000,CJSJ LTD,600102068,2500154,"THYRISTOR POWER CONTROLER,ENCLOSURE 250A",3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,272,1,,0,,261,,1,25,KG,25,0,0,100,96
1000,CJSJ LTD,600102068,2500286,"TRACTOR MODEL:475XP PLUS PS SC, MAHINDRA",1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,273,1,,0,,261,,1,60,L,60,0,0,100,98.33333333
1000,CJSJ LTD,600102068,2600669,"PIPE WRENCH 12""",1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,274,1,,0,,261,,1,21,M,21,0,0,100,95.23809524
1000,CJSJ LTD,600102068,2500086,GIRDER SPARES FOR 13TON EOT CRANE,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,275,1,,0,,261,,1,17,FT2,17,0,0,100,94.11764706
1000,CJSJ LTD,600102068,'000000000095123442,TMEIC/8387/IDTR/50CRCA,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,276,1,,0,,261,,1,0.5,KG,0.5,0,0,100,-100
1000,CJSJ LTD,600102068,'000000000095123429,TMEIC/8387/LST/50C470,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,277,1,,0,,261,,1,57,FT2,57,0,0,100,98.24561404
1000,CJSJ LTD,600102068,2601030,SCREW GI M6X30MM,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,278,1,,0,,261,,1,36,M,36,0,0,100,97.22222222
1000,CJSJ LTD,600102068,2600286,CEMENT,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,279,1,,0,,261,,1,88,NO,88,0,0,100,98.86363636
1000,CJSJ LTD,600102068,2600378,"CHAIN LINK TRIPLEX FULL 1""",3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,280,1,,0,,261,,1,100,NO,100,0,0,100,99
1000,CJSJ LTD,600102068,2500329,WALK BEHIND MANUAL SWEEPER,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,281,1,,0,,261,,1,100,NO,100,0,0,100,99
1000,CJSJ LTD,600102068,2200336,SLEEVE KALMINEX 2000PLUS - ZP 10/13 K(B),1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,282,1,,0,,261,,1,2,NO,2,0,0,100,50
1000,CJSJ LTD,600102068,2600347,BOLT HEX P/NO:0147136303,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,283,1,,0,,261,,1,5,NO,5,0,0,100,80
1000,CJSJ LTD,600102068,2500194,PNEUMATIC CONVEYOR PIPE LINE SIZE:6'',3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,284,1,,0,,261,,1,1,KG,1,0,0,100,0
1000,CJSJ LTD,600102068,2300008,SCRAP PVC EMPTY BLUE BARREL 210Ltrs Cap,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,285,1,,0,,261,,1,6,NO,0,0,0,100,83.33333333
1000,CJSJ LTD,600102068,2200366,KALMINEX 108 ND2 SL,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,286,1,,0,,261,,1,105,BAG,105,0,0,100,99.04761905
1000,CJSJ LTD,600102068,2600335,FRONT AND BACK COVER DS-315 P/NO:R781,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,287,1,,0,,261,,1,17,KG,17,0,0,100,94.11764706
1000,CJSJ LTD,600102068,2601058,ALBERO ECCENTRIC EXCENTRIC,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,288,1,,0,,261,,1,20,BAG,20,0,0,100,95
1000,CJSJ LTD,600102068,2600976,SHAK OUT MOTOR COUPLING,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,289,1,,0,,261,,1,13,NO,0,0,0,100,92.30769231
1000,CJSJ LTD,600102068,2600723,IRON EXCHANGE HARDNESS WATER TEST-A.,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,290,1,,0,,261,,1,125,NO,125,0,0,100,99.2
1000,CJSJ LTD,600102068,2600071,CYLINDER CP-3050,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,291,1,,0,,261,,1,84,NO,84,0,0,100,98.80952381
1000,CJSJ LTD,600102068,2600895,IMPELLER DB 65/20,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,292,1,,0,,261,,1,10,NO,10,0,0,100,90
1000,CJSJ LTD,600102068,2200344,SLEEVE KALMINEX 2000PLUS ND3,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,293,1,,0,,261,,1,140,NO,0,0,0,100,99.28571429
1000,CJSJ LTD,600102068,'000000000092318099,CPVC 1 1/2  INCH BALL VALVE.,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,294,1,,0,,261,,1,25,M,25,0,0,100,96
1000,CJSJ LTD,600102068,'000000000092318050,CPVC 1 INCH COLLAR.,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,295,1,,0,,261,,1,31,NO,31,0,0,100,96.77419355
1000,CJSJ LTD,600102068,2500046,APPLE iPHONE 8 PLUS 64GB SPACE GREY,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,296,1,,0,,261,,1,1,L,1,0,0,100,0
1000,CJSJ LTD,600102068,2600937,DOOR MS SIZE:720mm X 2000mm X 1.2m,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,297,1,,0,,261,,1,3,NO,3,0,0,100,66.66666667
1000,CJSJ LTD,600102068,2600414,SEALED BEARING P/NO:5.18.21.1,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,298,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2500114,ELECTRO MAGNETIC SEPARATOR & ACROSS BELT,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,299,1,,0,,261,,1,15,NO,15,0,0,100,93.33333333
1000,CJSJ LTD,600102068,2200042,TEST BAR SG IRON SCRAP,3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,300,1,,0,,261,,1,25,NO,25,0,0,100,96
1000,CJSJ LTD,600102068,'000000000092318172,GI 1 1/2 INCH UNION.,1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,301,1,,0,,261,,1,127,BAG,127,0,0,100,99.21259843
1000,CJSJ LTD,600102068,2500313,DUST EXTRACTION SYSTEM 50000 CMH,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,302,1,,0,,261,,1,13.44,TO,13.44,0,0,100,92.55952381
1000,CJSJ LTD,600102068,2600672,RING GUAGE,1511,"CJSJ Works, Pune",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,303,1,,0,,261,,1,12.096,TO,12.096,0,0,100,91.73280423
1000,CJSJ LTD,600102068,2600720,"NIPPLE HOSE MS 1""",3804,CJSJ Tech Works,10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,304,1,,0,,261,,1,18.144,TO,18.144,0,0,100,94.48853616
1000,CJSJ LTD,600102068,2600447,CHAIN CONNECTORS 5TON CAPACITY (13),1902,"CJSJ Works, Ayodhya",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,305,1,,0,,261,,1,20,NO,20,0,0,100,95
1000,CJSJ LTD,600102068,2601142,GAUGE TEMPERATURE P/NO:785207800,1408,"CJSJ Plant, Delhi",10000729,,10,C_1100244,08-10-2025,08-10-2025,01-04-2025,01-04-2025,143867,306,1,,0,,261,,1,4,NO,4,0,0,100,75
1000,CJSJ LTD,600103194,2200185,REFRACTORY STRAIGHT ID F40X150mm LENGTH,1511,"CJSJ Works, Pune",10001077,TO BE CHECKED IN NEXT OPPORTUNITY,10,C_1100868,01-08-2025,01-08-2025,22-07-2025,22-07-2025,145009,1,,,0,,261,,1,1,NO,1,0,0,100,0
