Company Code,Company Name ,Plant Code,Plant Description,VendorNo,Currency,DELIVERYDATE,Location,Document Status,DOCUMENTSTATUS,GL Account,PO No,Vendor Nmae,VENDGROUP,Area ID,Date of Creation,CREATEDBY,TAPFPRIMARYADDRESSNAME,Total PO Value,DISCAMOUNT,DISCPERCENT,GRN Number,Material Code,Material Description,Line Amount,PRICEUNIT,Unit Price,Quantity,Sales Unit,Modification Test,Inventory Group,Comment,Vendor Comments,MODIFIEDBY,Line No,Contract Price,Contract End Date,FROMDIFF,TODIFF,PriceDiff,FinalImpact
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02949,INR,09-03-2025,New Delhi,Purchase Order,Approved,EXP_VPP,4100068755,LA Industries Private Limited,EXP,dmc,09-03-2025 05:17,C_1100225,LA INDUSTRIES PRIVATE LIMITED,21000,0,0,DMC-235512,'000000000093500110,SIEMENS/3273/DCR-460/50C470/IP,21000,1,100,210,EA,14-03-2025 08:31,CHILDPT,NULL,NULL,C_1100225,24,98,31-05-2024,68,82,2,420
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07485,INR,21-08-2023,NULL,Purchase Order,Approved,GRP_MTL,4100068758,TAPF-VAIKUNTA HILLL,GRP,hkh,21-08-2023 10:27,C_1101681,TAPF-VAIKUNTA HILLL,2476,0,0,HKH-073093,'000000000092400212,TB P.WOOD BOX - MS-MISC-65,2475.5,1,49.51,50,EA,31-08-2023 09:33,PACKING,NULL,NULL,C_1101681,3,46.87,31-08-2023,0,9,2.64,132
1000,CJSJ LTD,1015,CJSJ Pearl ,GV05548,INR,22-08-2023,Rajsamand,Purchase Order,Approved,EXP_VPP,4100068762,Tirupati Mahima Industries LLP,EXP,ndw,23-08-2023 09:47,C_1100484,TIRUPATI MAHIMA INDUSTRIES LLP,94160,0,0,NDW-029786,'000000000093500110,SIEMENS/3273/DCR-460/50C470/IP,93060,1,94,990,EA,01-09-2023 09:32,CHILDPT,NULL,NULL,C_1100484,6,91,30-09-2023,0,37,3,2970
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV02250,INR,26-08-2023,NULL,Purchase Order,Approved,EXP_VPP,7500003548,GOPALAKRISHNA TRADERS,EXP,vkh,28-08-2023 03:53,C_6500429,GOPALAKRISHNA TRADERS,27350,0,0,VKH-047837,'000000000092318116,CPVC 2    INCH NRV.,156,1,52,3,EA,30-08-2023 09:05,PN001,NULL,SANDWICH BREAD 3 POUND,C_6500429,48,7.3,31-08-2023,5,2,44.7,134.1
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV03095,INR,08-09-2023, - Puri,Purchase Order,Approved,EXP_VPP,4100068833,Maa Chamunda Rice Mill,EXP,pur,04-09-2023 12:02,C_3000879,MAA CHAMUNDA RICE MILL,53600,0,0,PUR-013341,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,53600,1,33.5,1600,EA,12-09-2023 04:45,PN001,NULL,NULL,C_3000879,6,33,30-09-2023,3,25,0.5,800
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV03095,INR,08-09-2023,Bhubaneshwar,Purchase Order,Approved,EXP_VPP,4100068837,Maa Chamunda Rice Mill,EXP,bbs,02-09-2023 08:53,C_1100122,MAA CHAMUNDA RICE MILL,183810,0,0,BBS-019111,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,183810,1,33,5570,EA,08-09-2023 06:37,PN001,NULL,NULL,C_1100122,9,32.5,30-09-2023,1,27,0.5,2785
1000,CJSJ LTD,1015,CJSJ Pearl ,GV09321,INR,07-09-2023,NULL,Purchase Order,Approved,GRP_MTL,6000057678,HARE KRISHNA HILL - TAPF,GRP,gah,07-09-2023 05:01,C_3000879,NULL,272152,0,0,GAH-019319,'000000000092318150,GI 3/4 INCH ELBOW.,1640,1,205,8,EA,11-09-2023 12:37,PN001,NULL,NULL,C_3000879,27,200,31-10-2023,2,53,5,40
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV04223,INR,08-09-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068761,RAVI PRODUCTS,EXP,hkh,08-09-2023 05:40,C_1100122,RAVI PRODUCTS,84643,0,0,HKH-090060,'000000000092318171,GI 1 1/2 INCH PIPE.,8979.6,1,74.83,120,MTR,25-09-2023 11:43,PN001,NULL,Lemon 300 Gms,C_1100122,28,70,31-10-2023,3,52,4.83,579.6
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV05548,INR,11-09-2023,Rajsamand,Purchase Order,Approved,EXP_VPP,4100068763,Tirupati Mahima Industries LLP,EXP,ndw,11-09-2023 12:12,C_1100446,TIRUPATI MAHIMA INDUSTRIES LLP,100890,0,0,NDW-035424,'000000000092318105,CPVC 1 1/2  INCH C-CLAMP.,99180,1,87,1140,EA,22-11-2023 09:00,PN001,NULL,NULL,C_1100446,2,73,30-09-2023,19,18,14,15960
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV05263,INR,30-09-2023,Ongole,Purchase Order,Approved,EXP_VPP,5300002542,SRI SRINIVASA VEGETABLES & TRADERS,EXP,ong,03-09-2023 15:23,C_1100225,SRI SRINIVASA VEGETABLES & TRADERS,20072,0,0,ONG-004610,'000000000092318051,CPVC 1 INCH TEE.,20071.8,1,26.55,756,EA,27-09-2023 08:39,PN001,NULL,NULL,C_1100225,1,2.95,31-10-2023,2,57,23.6,17841.6
1000,CJSJ LTD,1015,CJSJ Pearl ,GV01535,INR,05-09-2023,NULL,Purchase Order,Approved,EXP_VPP,5300002543,Bhanu kirana store,EXP,mvk,04-09-2023 05:53,C_1100534,BHANU KIRANA STORE,6400,0,0,MVK-026393,'000000000092318068,CPVC 1 1/4  INCH LONG BEND.,952.38,1,476.19,2,EA,05-09-2023 11:38,PN001,NULL,NULL,C_1100534,29,394.8,30-09-2023,3,25,81.39,162.78
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV10776,INR,28-08-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068828,Indira Food Private Limited,EXP,vkh,31-08-2023 03:06,C_1101681,Indira Food Private Limited,187500,0,0,VKH-049546,'000000000095123433,TMEIC/8387/LRT/50C470,187500,1,125,1500,KG,15-09-2023 07:18,LRT,NULL,NULL,C_1101681,7,95,31-08-2023,8,0,30,45000
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV03063,INR,30-08-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068826,M Sivakanth Reddy,EXP,kpm,31-08-2023 08:16,C_2104236,M SIVAKANTH REDDY,65800,0,0,KPM-011845,'000000000092318051,CPVC 1 INCH TEE.,65800,1,22.4,2937.5,EA,31-08-2023 18:07,PN001,NULL,NULL,C_2104236,31,2.95,31-10-2023,0,60,19.45,57134.375
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV05188,INR,05-09-2023,Puducherry,Purchase Order,Approved,EXP_VPP,6000057679,SRI KRISHNA MODERN RICE MILL,EXP,pdc,05-09-2023 04:27,C_1100567,SRI KRISHNA MODERN RICE MILL,10179,0,0,PDC-011604,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,3549,1,45.5,78,EA,12-09-2023 06:18,PN001,NULL,RICE STEAM 26 KG BAG,C_1100567,12,39,30-09-2023,1,24,6.5,507
1000,CJSJ LTD,1015,CJSJ Pearl ,GV05188,INR,05-09-2023,Puducherry,Purchase Order,Approved,EXP_VPP,6000057679,SRI KRISHNA MODERN RICE MILL,EXP,pdc,05-09-2023 04:27,C_1100567,SRI KRISHNA MODERN RICE MILL,10179,0,0,PDC-011605,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,3276,1,42,78,EA,12-09-2023 06:18,PN001,NULL,RICE BOILED 26 KG BAG,C_1100567,12,39,30-09-2023,1,24,3,234
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05099,INR,07-09-2023,Bellary,Purchase Order,Approved,EXP_VPP,4100068820,Sparks Associates,EXP,bel,07-09-2023 07:39,C_1109923,SPARKS ASSOCIATES,305147,0,0,BEL-109256,'000000000092400212,TB P.WOOD BOX - MS-MISC-65,8999.1,1,66.66,135,EA,08-09-2023 11:47,PACKING,NULL,NULL,C_1109923,2,46.87,31-10-2023,2,53,19.79,2671.65
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV05099,INR,07-09-2023,Bellary,Purchase Order,Approved,EXP_VPP,4100068820,Sparks Associates,EXP,bel,07-09-2023 07:39,C_1109923,SPARKS ASSOCIATES,305147,0,0,BEL-109256,'000000000092400212,TB P.WOOD BOX - MS-MISC-65,8999.1,1,66.66,135,EA,08-09-2023 11:47,PACKING,NULL,NULL,C_1109923,1,66,31-10-2023,0,53,0.66,89.1
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV03090,INR,15-09-2023,#NAME?,Purchase Order,Approved,EXP_VPP,4100068827,MAA BHAGWATI ASSOCIATES,EXP,ror,02-09-2023 09:08,C_3000879,MAA BHAGWATI ASSOCIATES,98700,0,0,ROR-022070,'000000000095123421,ASIA/7443/LST/50C350,98700,1,65.8,1500,KG,19-09-2023 11:14,LST,NULL,NULL,C_3000879,4,65.7,30-09-2023,1,27,0.1,150
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07886,INR,09-09-2023, - Thane,Purchase Order,Approved,EXP_VPP,6000057681,DONATION IN KIND (SUNDRY CREDITORS - CONTROL A/C),GOV,tna,09-09-2023 08:00,C_1102091,DONATION IN KIND,2513,0,0,TNA-034031,'000000000092318159,GI 1 1/4 INCH PIPE.,134,1,134,1,MTR,20-09-2023 06:57,PN001,NULL,DONATED BY_RUCHI CHRIRAG VAGERIA_020923,C_1102091,2,78,31-10-2023,3,51,56,56
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV07886,INR,09-09-2023, - Thane,Purchase Order,Approved,EXP_VPP,6000057681,DONATION IN KIND (SUNDRY CREDITORS - CONTROL A/C),GOV,tna,09-09-2023 08:00,C_1102091,DONATION IN KIND,2513,0,0,TNA-034033,'000000000092318047,CPVC 1 INCH FTA.,292.5,1,195,1.5,EA,20-09-2023 06:57,PN001,NULL,DONATED BY_RUCHI CHRIRAG VAGERIA_020923,C_1102091,4,138,31-10-2023,3,51,57,85.5
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV04171,INR,06-09-2023, - Bellary,Purchase Order,Approved,EXP_VPP,4100068381,RAMDEV GENERAL STORES,EXP,bel,06-09-2023 11:35,C_1100256,RAMDEV GENERAL STORES,30725,0,0,BEL-109002,'000000000092318079,CPVC 1 1/4  INCH BALL VALVE.,56,1,280,0.2,EA,08-09-2023 11:53,PN001,NULL,NULL,C_1100256,52,160,31-10-2023,1,54,120,24
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV04871,INR,09-09-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068743,SHREEJA MAHILA MILK PRODUCER COMPANY LIMITED,EXP,nlr,01-09-2023 07:46,C_1109923,SHREEJA MAHILA MILK PRODUCER COMPANY LIMITED,44800,0,0,NLR-015921,'000000000091100439,PM /CRCA/050X1050XCOIL,44799.84,1,622.22,72,KG,13-09-2023 11:05,PLL08,NULL,NULL,C_1109923,16,560,31-10-2023,0,59,62.22,4479.84
1000,CJSJ LTD,1015,CJSJ Pearl ,GV01535,INR,02-09-2023,Vrindavan,Purchase Order,Approved,EXP_VPP,4100068822,Bhanu kirana store,EXP,vri,04-09-2023 07:21,C_3000879,BHANU KIRANA STORE,5000,0,0,VRI-073814,'000000000092318068,CPVC 1 1/4  INCH LONG BEND.,4761.9,1,476.19,10,EA,08-09-2023 09:23,PN001,NULL,NULL,C_3000879,29,394.8,30-09-2023,3,25,81.39,813.9
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV03063,INR,02-09-2023,Kuppam,Purchase Order,Approved,EXP_VPP,4100068829,M Sivakanth Reddy,EXP,kpm,03-09-2023 08:27,C_1100567,M SIVAKANTH REDDY,69325,0,0,KPM-012069,'000000000092318051,CPVC 1 INCH TEE.,69325,1,23.6,2937.5,EA,06-09-2023 11:36,PN001,NULL,NULL,C_1100567,31,2.95,31-10-2023,2,57,20.65,60659.375
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02250,INR,05-09-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068824,GOPALAKRISHNA TRADERS,EXP,jig,06-09-2023 09:46,C_1100244,GOPALAKRISHNA TRADERS,4315,0,0,JIG-046624,'000000000092318069,CPVC 1 1/4  INCH ELBOW.,2175,1,435,5,EA,12-09-2023 11:14,PN001,NULL,NULL,C_1100244,38,400,31-10-2023,1,54,35,175
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV04171,INR,06-09-2023, - Bellary,Purchase Order,Approved,EXP_VPP,4100068381,RAMDEV GENERAL STORES,EXP,bel,06-09-2023 11:35,C_1100256,RAMDEV GENERAL STORES,30725,0,0,BEL-108997,'000000000092318081,CPVC 1 1/4  INCH TANK NIPPLE.,1575,1,225,7,EA,08-09-2023 11:53,PN001,NULL,NULL,C_1100256,32,160,31-10-2023,1,54,65,455
1000,CJSJ LTD,1015,CJSJ Pearl ,GV04171,INR,06-09-2023, - Bellary,Purchase Order,Approved,EXP_VPP,4100068381,RAMDEV GENERAL STORES,EXP,bel,06-09-2023 11:35,C_1100256,RAMDEV GENERAL STORES,30725,0,0,BEL-108999,'000000000092318043,CPVC 1 INCH ELBOW.,1900,1,95,20,EA,08-09-2023 11:53,PN001,NULL,NULL,C_1100256,36,85,31-10-2023,1,54,10,200
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05289,INR,07-09-2023,Puducherry,Purchase Order,Approved,EXP_VPP,7600001934,Sri Vijayaganapathy Food Products Private Limited,EXP,pdc,07-09-2023 07:50,C_1100625,SRI VIJAYAGANAPATHY FOOD PRODUCTS PRIVATE LIMITED,24475,0,0,PDC-011939,'000000000092318053,CPVC 1 INCH BALL VALVE.,24475,1,97.9,250,EA,12-09-2023 06:48,PN001,NULL,GREEN PEAS,C_1100625,3,96,30-09-2023,3,22,1.9,475
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV10136,INR,15-09-2023,Null - HUBLI,Purchase Order,Approved,EXP_VPP,4100068744,Dodla Dairy Ltd,EXP,hub,08-09-2023 10:44,C_1100484,Dodla Dairy Ltd,17220,0,0,HUB-063957,'000000000092400212,TB P.WOOD BOX - MS-MISC-65,17220,1,57.4,300,EA,15-09-2023 11:49,PACKING,NULL,CURD 1KG PACKING,C_1100484,9,51.6,30-09-2023,16,21,5.8,1740
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV07886,INR,09-09-2023, - Thane,Purchase Order,Approved,EXP_VPP,6000057681,DONATION IN KIND (SUNDRY CREDITORS - CONTROL A/C),GOV,tna,09-09-2023 08:00,C_1102091,DONATION IN KIND,2513,0,0,TNA-034035,'000000000092318113,CPVC 2   INCH COLLAR.,221,1,44.2,5,EA,20-09-2023 06:57,PN001,NULL,DONATED BY_RUCHI CHRIRAG VAGERIA_020923,C_1102091,8,40.5,31-10-2023,3,51,3.7,18.5
1000,CJSJ LTD,1015,CJSJ Pearl ,GV07886,INR,09-09-2023, - Thane,Purchase Order,Approved,EXP_VPP,6000057681,DONATION IN KIND (SUNDRY CREDITORS - CONTROL A/C),GOV,tna,09-09-2023 08:00,C_1102091,DONATION IN KIND,2513,0,0,TNA-034039,'000000000092318181,GI 1 1/2 INCH END CAP.,150,1,150,1,EA,20-09-2023 06:57,PN001,NULL,DONATED BY_RUCHI CHRIRAG VAGERIA_020923,C_1102091,19,72,31-10-2023,3,51,78,78
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV03063,INR,11-09-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068774,M Sivakanth Reddy,EXP,kpm,11-09-2023 13:44,C_1100441,M SIVAKANTH REDDY,67850,0,0,KPM-012550,'000000000092318051,CPVC 1 INCH TEE.,138650,1,23.6,5875,EA,19-10-2023 05:01,PN001,short close,NULL,C_1100441,31,2.95,31-10-2023,10,49,20.65,121318.75
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV04223,INR,12-09-2023,Mangalore,Purchase Order,Approved,EXP_VPP,6000058231,RAVI PRODUCTS,EXP,mlr,13-09-2023 04:06,C_1102091,NULL,629,0,0,MLR-042873,'000000000092318171,GI 1 1/2 INCH PIPE.,629.3,1,89.9,7,MTR,02-10-2023 14:04,PN001,NULL,NULL,C_1102091,21,83.2,31-10-2023,0,47,6.7,46.9
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV04223,INR,12-09-2023,Mangalore,Purchase Order,Approved,EXP_VPP,6000058231,RAVI PRODUCTS,EXP,mlr,13-09-2023 04:06,C_1102091,NULL,629,0,0,MLR-042873,'000000000092318171,GI 1 1/2 INCH PIPE.,629.3,1,89.9,7,MTR,02-10-2023 14:04,PN001,NULL,NULL,C_1102091,22,83.2,31-10-2023,0,47,6.7,46.9
1000,CJSJ LTD,1015,CJSJ Pearl ,GV04223,INR,12-09-2023,Mangalore,Purchase Order,Approved,EXP_VPP,6000058231,RAVI PRODUCTS,EXP,mlr,13-09-2023 04:06,C_1102091,NULL,629,0,0,MLR-042873,'000000000092318171,GI 1 1/2 INCH PIPE.,629.3,1,89.9,7,MTR,02-10-2023 14:04,PN001,NULL,NULL,C_1102091,27,79.9,31-10-2023,0,47,10,70
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05548,INR,13-09-2023,Jaipur,Purchase Order,Approved,EXP_VPP,6000058232,Tirupati Mahima Industries LLP,EXP,jpr,13-09-2023 04:44,C_1100169,TIRUPATI MAHIMA INDUSTRIES LLP,167175,0,0,JPR-072320,'000000000092318167,GI 1 1/4 INCH TEE.,166500,1,111,1500,EA,18-09-2023 05:42,PN001,NULL,for sweet rice in mdmml due to Bakery machine breakdown.,C_1100169,3,97,30-09-2023,21,16,14,21000
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02250,INR,14-09-2023,NULL,Purchase Order,Approved,EXP_VPP,6000057689,GOPALAKRISHNA TRADERS,EXP,jig,14-09-2023 08:56,C_1100446,GOPALAKRISHNA TRADERS,7829,0,0,JIG-050290,'000000000092318057,CPVC 1 INCH END CAP.,180,1,60,3,EA,26-09-2023 06:56,PN001,NULL,NULL,C_1100446,50,43,31-10-2023,9,46,17,51
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV05188,INR,14-09-2023,Puducherry,Purchase Order,Approved,EXP_VPP,6000058233,SRI KRISHNA MODERN RICE MILL,EXP,pdc,14-09-2023 05:56,C_3000879,SRI KRISHNA MODERN RICE MILL,23400,0,0,PDC-012696,'000000000092318085,CPVC 1 1/4  INCH C-CLAMP.,23400,1,45,520,EA,18-10-2023 08:39,PN001,NULL,RICE STEAM 26KG,C_3000879,12,39,30-09-2023,10,15,6,3120
1000,CJSJ LTD,1015,CJSJ Pearl ,GV00080,INR,12-03-2025,Dehradun,Purchase Order,Approved,EXP_VPP,7000037020,Ashok Anil Enterprises LLP,EXP,ddn,06-03-2025 10:52,C_1100868,ASHOK ANIL ENTERPRISES LLP,476820,0,0,DDN-027023,'000000000091500838,3574 RT ENDPLATE NDE,68400,1,114,600,EA,29-03-2025 10:53,CHILDPT,not required,NULL,C_1100868,20,111,30-06-2024,46,115,3,1800
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05136,INR,30-12-2023,NULL,Purchase Order,Approved,EXP_VPP,4100068823,Sri Annapurna Global Impex,EXP,hkh,30-12-2023 10:23,C_1100484,SRI ANNAPURNA GLOBAL IMPEX,170430,0,0,HKH-185795,'000000000092318047,CPVC 1 INCH FTA.,172500,1,138,1250,EA,29-03-2025 11:07,PN001,Year Closure,NULL,C_1100484,17,136,31-12-2023,53,0,2,2500
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV02317,INR,27-02-2025,Surat,Purchase Order,Approved,EXP_VPP,4100068815,H R BRAND,EXP,sur,27-02-2025 10:07,C_1100868,H R BRAND,875018,0,0,SUR-103901,'000000000092107263,MANDREL KEY DRG. NO. MISC-751,833350,1,95.24,8750,EA,29-03-2025 10:33,MC001,NULL,NULL,C_1100868,7,88,28-02-2024,66,0,7.24,63350
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV04797,INR,16-01-2025,Varanasi,Purchase Order,Approved,EXP_VPP,6000058210,SHREE JAISWAL ENTERPRISES,EXP,var,16-01-2025 11:02,C_1100484,SHREE JAISWAL ENTERPRISES,1080,0,0,VAR-062796,'000000000092318064,AXLE BLADE DOUBLE SIDE.,3240,1,108,30,EA,29-03-2025 06:14,PN001,not required any more,NULL,C_1100484,2,104,30-06-2024,1,165,4,120
1000,CJSJ LTD,1015,CJSJ Pearl ,GV04797,INR,16-01-2025,Varanasi,Purchase Order,Approved,EXP_VPP,6000058210,SHREE JAISWAL ENTERPRISES,EXP,var,16-01-2025 11:02,C_1100484,SHREE JAISWAL ENTERPRISES,1080,0,0,VAR-062796,'000000000092318064,AXLE BLADE DOUBLE SIDE.,3240,1,108,30,EA,29-03-2025 06:14,PN001,not required any more,NULL,C_1100484,2,104,30-06-2024,1,165,4,120
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV04797,INR,16-01-2025,Varanasi,Purchase Order,Approved,EXP_VPP,6000058210,SHREE JAISWAL ENTERPRISES,EXP,var,16-01-2025 11:02,C_1100484,SHREE JAISWAL ENTERPRISES,1080,0,0,VAR-062796,'000000000092318064,AXLE BLADE DOUBLE SIDE.,3240,1,108,30,EA,29-03-2025 06:14,PN001,not required any more,NULL,C_1100484,2,104,30-06-2024,1,165,4,120
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV04797,INR,24-01-2025,SHREE JAISWAL ENTERPRISES,Purchase Order,Approved,EXP_VPP,6000058212,SHREE JAISWAL ENTERPRISES,EXP,var,24-01-2025 09:47,C_1101392,SHREE JAISWAL ENTERPRISES,-114000,0,0,VAR-063151,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,-114000,1,76,-1500,EA,29-03-2025 06:05,CHILDPT,short close,NULL,C_1101392,6,67.1,30-06-2024,9,157,8.9,-13350
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV04797,INR,24-01-2025,SHREE JAISWAL ENTERPRISES,Purchase Order,Approved,EXP_VPP,6000058212,SHREE JAISWAL ENTERPRISES,EXP,var,24-01-2025 09:47,C_1101392,SHREE JAISWAL ENTERPRISES,-114000,0,0,VAR-063151,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,-114000,1,76,-1500,EA,29-03-2025 06:05,CHILDPT,short close,NULL,C_1101392,6,67.1,30-06-2024,9,157,8.9,-13350
1000,CJSJ LTD,1015,CJSJ Pearl ,GV04797,INR,24-01-2025,SHREE JAISWAL ENTERPRISES,Purchase Order,Approved,EXP_VPP,6000058212,SHREE JAISWAL ENTERPRISES,EXP,var,24-01-2025 09:47,C_1101392,SHREE JAISWAL ENTERPRISES,-114000,0,0,VAR-063151,'000000000093500111,SIEMENS/3273/DCR-720/50C470/IP,-114000,1,76,-1500,EA,29-03-2025 06:05,CHILDPT,short close,NULL,C_1101392,6,67.1,30-06-2024,9,157,8.9,-13350
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV03345,INR,27-02-2025,Ahmedabad,Purchase Order,Approved,EXP_VPP,6000058214,MIRACLE FOODS,EXP,amd,27-02-2025 04:50,C_1100868,MIRACLE FOODS,399008,0,0,AMD-107270,'000000000092107263,MANDREL KEY DRG. NO. MISC-751,428580,1,95.24,4500,EA,30-04-2025 08:12,MC001,Short Close PO,NULL,C_1100868,7,88,28-02-2024,66,0,7.24,32580
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV03345,INR,26-02-2025,NULL,Purchase Order,Approved,EXP_VPP,6000058140,MIRACLE FOODS,EXP,sil,26-02-2025 09:27,C_1100149,MIRACLE FOODS,2021325,0,0,SIL-107148,'000000000092318115,CPVC 2   INCH BALL VALVE.,1784760,1,139,12840,EA,30-04-2025 10:53,PN001,Short Close PO,NULL,C_1100149,9,127,28-02-2024,66,1,12,154080
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV03345,INR,26-02-2025,NULL,Purchase Order,Approved,EXP_VPP,6000058140,MIRACLE FOODS,EXP,sil,26-02-2025 09:27,C_1100149,MIRACLE FOODS,2021325,0,0,SIL-107148,'000000000092318115,CPVC 2   INCH BALL VALVE.,1784760,1,139,12840,EA,30-04-2025 10:53,PN001,Short Close PO,NULL,C_1100149,5,124.5,31-03-2024,30,33,14.5,186180
1000,CJSJ LTD,1015,CJSJ Pearl ,GV09464,INR,01-12-2023,Growthcube LLP,Purchase Order,Approved,EXP_VPP,6000058190,Growthcube LLP,EXP,gdp,01-12-2023 09:08,C_1188218,NULL,-125857,0,0,GDP-013892,'000000000092318064,AXLE BLADE DOUBLE SIDE.,-125856.72,1,108,-1165.34,EA,30-04-2025 10:36,PN001,A,NULL,C_1188218,25,98,31-01-2024,0,60,10,-11653.4
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05734,INR,20-04-2025,Lucknow,Purchase Order,Approved,EXP_VPP,6000058192,Victoria Foods Pvt Ltd,EXP,lkn,17-04-2025 10:57,C_1102091,Victoria Foods Pvt Ltd,7020,0,0,LKN-116831,'000000000092318064,AXLE BLADE DOUBLE SIDE.,3150,1,105,30,EA,30-04-2025 07:35,PN001,NULL,NULL,C_1102091,9,84.8,31-05-2024,8,43,20.2,606
1000,CJSJ LTD,1902,"CJSJ Works, Ayodhya",GV05734,INR,20-04-2025,Lucknow,Purchase Order,Approved,EXP_VPP,6000058192,Victoria Foods Pvt Ltd,EXP,lkn,17-04-2025 10:57,C_1102091,Victoria Foods Pvt Ltd,7020,0,0,LKN-116831,'000000000092318064,AXLE BLADE DOUBLE SIDE.,3150,1,105,30,EA,30-04-2025 07:35,PN001,NULL,NULL,C_1102091,2,104,30-06-2024,93,73,1,30
1000,CJSJ LTD,1004,"CJSJ Works, Mangrol",GV08328,INR,03-04-2025,New Delhi,Purchase Order,Approved,EXP_VPP,6000058194,METRO CASH & CARRY INDIA PVT LTD,EXP,dmc,03-04-2025 08:35,C_1100529,METRO CASH & CARRY INDIA PVT LTD,167401,0,0,DMC-243832,'000000000092318115,CPVC 2   INCH BALL VALVE.,92300,1,130,710,EA,30-04-2025 05:10,PN001,short quantity received,NULL,C_1100529,25,120,31-05-2024,93,57,10,7100
1000,CJSJ LTD,1015,CJSJ Pearl ,GV08328,INR,03-04-2025,New Delhi,Purchase Order,Approved,EXP_VPP,6000058194,METRO CASH & CARRY INDIA PVT LTD,EXP,dmc,03-04-2025 08:35,C_1100529,METRO CASH & CARRY INDIA PVT LTD,167401,0,0,DMC-243832,'000000000092318115,CPVC 2   INCH BALL VALVE.,92300,1,130,710,EA,30-04-2025 05:10,PN001,short quantity received,NULL,C_1100529,8,127,31-05-2024,32,57,3,2130
1000,CJSJ LTD,1001,"CJSJ Works, Nashik",GV05734,INR,15-04-2025,Lucknow,Purchase Order,Approved,EXP_VPP,6000057795,Victoria Foods Pvt Ltd,EXP,lkn,13-04-2025 06:39,C_1100567,Victoria Foods Pvt Ltd,980310,0,0,LKN-115992,'000000000092318062,1 INCH TO 1 INCH BRASS COLLAR.,432480,1,68,6360,EA,30-04-2025 07:32,PN001,NULL,NULL,C_1100567,7,64,30-06-2024,89,77,4,25440
